text_name,genre,pos_NOUN,pos_VERB,pos_ADJ,pos_ADP,pos_PRON,pos_NUM,pos_ADV,pos_PART,nom_verb_ratio,case_Nom,case_Acc,case_Inst,case_Dat,case_Abl,case_Gen,case_Loc,case_Voc,tense_Pres,tense_Past,tense_Fut,tense_Imp,mood_Ind,mood_Opt,mood_Imp,mood_Sub,compound_rate,mantra_rate,avg_dep_length,subordination_rate,verb_final_rate,MCI
Gūḍhārthadīpikā,Shastra,553.0900041476565,141.22770634591456,92.70012442969721,1.2442969722107011,58.06719203649938,29.448361675653256,62.629614267938614,33.803401078390706,4.983847283406755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.2599118942731,32.305433186490454,1.4684287812041115,0.0,135.09544787077826,271.65932452276064,1.4684287812041115,0.0,216.71505599336373,0.0,0.0,0.0,0.0,2.79632446293482
Gṛhastharatnākara,Shastra,411.80285343709465,145.91439688715954,146.56290531776915,0.648508430609598,83.65758754863813,22.697795071335925,65.4993514915694,86.25162127107652,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.6666666666667,31.11111111111111,4.444444444444445,0.0,186.66666666666669,111.1111111111111,13.333333333333334,0.0,186.1219195849546,0.0,0.0,0.0,0.0,2.9242808388591426
Haribhaktivilāsa,Kavya,486.2207450491622,142.63952361168813,101.92494114388589,1.488713474588007,71.21589807505886,15.960393297327238,70.73120066472788,60.31020634261183,4.622572815533981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.18446601941747,11.407766990291261,5.097087378640777,0.0,202.9126213592233,236.89320388349515,13.349514563106796,0.4854368932038835,227.98088907353554,0.0,0.0,0.0,0.0,2.9781756645459687
Harivaṃśa,Epic,434.0564117476011,178.83105553940098,108.25239895318406,0.8956091887176505,101.28525734225065,10.061064262867113,56.993312009305036,63.48357080546671,3.5988943089430894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.95121951219514,162.0813008130081,40.65040650406504,0.0,363.0569105691057,13.658536585365853,44.8130081300813,0.7154471544715447,139.98255306775226,0.0,0.0,0.0,0.0,3.098366558879645
Harṣacarita,Kavya,498.8210011043787,174.70077306509864,121.45181028564606,3.9100976031997137,39.25021639853148,5.462197415156852,36.20571292123093,92.737963764439,3.7751580386126773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.95130702203994,79.95899538698103,7.517512386810182,0.0,206.56073808303435,3.5879036391594052,26.31129335383564,0.0,361.2810793063308,0.0,0.0,0.0,0.0,3.172571019445509
Haṃsadūta,Kavya,479.5186891961086,172.0430107526882,119.04761904761904,0.2560163850486431,96.00614439324116,3.3282130056323607,68.10035842293907,45.57091653865847,4.037202380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.64285714285717,84.82142857142857,38.69047619047619,0.0,337.7976190476191,29.76190476190476,53.57142857142857,0.0,301.33128520225296,0.0,0.0,0.0,0.0,3.084307277799619
Haṃsasaṃdeśa,Kavya,517.4739423666463,182.09687308399756,138.5652973635806,1.8393623543838136,65.60392397302269,3.065603923973023,50.889025137952174,32.49540159411404,3.962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.76430976430976,37.03703703703704,77.44107744107744,0.0,158.24915824915826,77.44107744107744,20.202020202020204,0.0,294.29797670141016,0.0,0.0,0.0,0.0,3.000617473508977
Haṭhayogapradīpikā,Shastra,488.77893620781055,168.93444071390707,104.6121222830889,0.7068386640749249,60.081286446368615,9.188902632974024,70.86057607351123,61.84838310655593,3.8682008368200838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.439330543933,14.644351464435147,2.092050209205021,0.0,288.70292887029285,230.1255230125523,10.460251046025103,0.0,199.1517936031101,0.0,3.272727272727273,90.9090909090909,0.0,2.9937471829537152
Hiraṇyakeśigṛhyasūtra,Vedic,375.51767311952227,205.33564480400653,95.73341038235577,8.668015024559377,134.35423288067034,14.3503804295483,55.37898487912935,71.36665703553886,2.949343339587242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.4727954971856,112.5703564727955,6.097560975609756,0.0,374.76547842401504,42.6829268292683,189.9624765478424,9.849906191369605,56.82365404988924,341.90503707984203,1190.8705154639176,42.886597938144334,1.968503937007874,3.2728095917301774
Hiraṇyakeśiśrautasūtra,Vedic,400.7220216606498,232.2503008423586,83.03249097472924,4.813477737665464,93.86281588447653,24.067388688327316,56.5583634175692,67.38868832731649,2.4870466321243523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0310880829015,82.90155440414507,5.181347150259067,0.0,487.04663212435236,67.35751295336787,119.17098445595855,0.0,84.2358604091456,0.0,0.0,0.0,0.0,3.2512419707189406
Hitopadeśa,Kavya,370.4073482428115,208.22683706070288,88.7779552715655,1.15814696485623,115.85463258785943,5.191693290734824,85.46325878594249,76.2779552715655,2.761603375527426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.2550824702724,52.742616033755276,14.192558496355964,0.0,345.9915611814346,39.31722286152666,64.6336785577292,0.0,126.11821086261982,0.0,0.0,0.0,0.0,3.0776146795396384
Indu (ad AHS),Shastra,666.6666666666666,166.66666666666666,111.1111111111111,0.0,55.55555555555555,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.8888888888889,0.0,0.0,0.0,0.0,1.9911197773146978
Jaiminigṛhyasūtra,Vedic,406.94893796595863,202.98213532142353,83.41538894359263,8.721339147559432,105.50007033338022,17.16134477422985,56.829371219580814,73.14671543114362,2.9355509355509355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.1656271656271,96.32709632709633,11.781011781011781,0.0,255.024255024255,196.11919611919612,173.94317394317395,11.088011088011088,70.75538050358699,241.24349416232943,907.4630945872061,42.099507927829414,5.115089514066496,3.32306042796856
Jaiminīya-Upaniṣad-Brāhmaṇa,Vedic,273.9303438100774,180.26556981267044,43.8592569410292,7.511065408861269,234.36312424554032,14.664461036348191,55.34939866768006,162.6503330799839,3.0629960317460316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.4007936507936,241.07142857142858,21.08134920634921,0.0,633.4325396825396,66.96428571428571,53.07539682539682,10.912698412698411,17.346984396655788,17.168149505968614,2440.462701818925,56.61148579603515,0.0,3.1850672864893337
Jaiminīyabrāhmaṇa,Vedic,287.44765981204057,202.02847306224993,62.84544524053225,9.118823857820786,183.30696938680563,16.860519214664556,54.917651437610495,153.400949102075,2.6412122328666174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.5725865880619,148.1208548268239,19.712601326455417,0.0,604.6425939572587,116.70965364775239,32.97715549005159,10.961680176860721,28.91969852051735,24.67665394993952,2471.4266397578203,60.343087790111,0.0,3.3075777948357548
Jaiminīyaśrautasūtra,Vedic,385.2739726027397,236.79060665362033,73.63013698630137,8.561643835616438,112.52446183953033,6.604696673189824,60.665362035225044,85.86105675146771,2.4132231404958677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.099173553719,77.47933884297521,15.495867768595042,0.0,418.38842975206614,75.41322314049587,122.93388429752066,5.1652892561983474,47.455968688845395,0.0,0.0,0.0,0.0,3.320132038684078
Janmamaraṇavicāra,Shastra,462.4117827554465,131.02178582387236,113.22491561828782,0.9205277692543725,78.85854556612458,28.843203436637005,64.43694384780608,79.16538815587603,4.995316159250586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.3653395784544,37.47072599531616,11.7096018735363,0.0,283.37236533957844,58.5480093676815,7.02576112412178,0.0,268.7941086222768,0.0,0.0,0.0,0.0,2.9774404145771234
Kaiyadevanighaṇṭu,Shastra,642.9353778751369,35.049288061336256,249.7261774370208,2.190580503833516,16.42935377875137,1.095290251916758,20.262869660460023,10.405257393209201,25.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.375,0.0,0.0,0.0,265.625,218.75,0.0,0.0,233.29682365826946,0.0,0.0,0.0,0.0,2.148746920753983
Kathāsaritsāgara,Kavya,354.8491437402289,201.83651098851732,73.81983503746697,1.5454006361300292,165.3219285162357,6.190587431939478,91.29544106812341,65.51779906197775,2.9429309116809117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.72115384615387,170.2279202279202,20.788817663817664,0.0,353.5434472934473,18.38497150997151,38.72863247863248,0.0,144.14454886880267,0.0,0.0,0.0,0.0,3.1456158953179227
Kauśikasūtra,Vedic,378.26829588753117,228.13471729514302,94.42473612753471,15.416283449393422,100.29343494065607,15.941838566986378,53.43143695528402,82.4245609424955,2.511614513342292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.097907467844,70.07103090804377,9.790746784411596,0.0,413.1311192167403,61.2401612593588,106.5463620656556,6.719139950086388,87.19835326063154,142.99478824508387,844.7339611536198,71.80694526191877,0.0,3.3341093820705416
Kauśikasūtradārilabhāṣya,Vedic,534.4827586206897,168.58237547892722,63.21839080459771,3.8314176245210727,74.71264367816093,5.747126436781609,55.55555555555555,67.04980842911877,3.9886363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.090909090909,22.727272727272727,11.363636363636363,0.0,363.6363636363636,34.090909090909086,68.18181818181817,0.0,187.73946360153258,0.0,0.0,0.0,0.0,3.078511178991058
Kauśikasūtrakeśavapaddhati,Vedic,476.038338658147,204.47284345047922,73.48242811501598,3.1948881789137378,60.70287539936102,22.364217252396166,67.09265175718849,79.87220447284345,2.984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.625,0.0,0.0,0.0,406.25,31.25,171.875,0.0,124.60063897763578,0.0,0.0,0.0,0.0,3.0533580422358257
Kauṣītakagṛhyasūtra,Vedic,366.6146645865835,184.08736349453977,96.72386895475819,3.1201248049921997,115.4446177847114,21.8408736349454,53.042121684867396,65.5226209048362,3.1440677966101696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.7796610169492,135.59322033898306,84.7457627118644,0.0,449.1525423728814,101.6949152542373,50.84745762711865,0.0,84.2433697347894,0.0,0.0,0.0,0.0,3.2801859957563044
Kauṣītakibrāhmaṇa,Vedic,304.15498010566824,185.5717174352619,71.68482160328746,6.131367816841694,156.41510664666362,20.155241014937054,67.05368208205596,157.3935164046703,2.8681898066783833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.481546572935,150.08787346221442,14.76274165202109,0.0,600.0,91.03690685413005,34.797891036906854,8.787346221441126,34.76616006783641,0.0,1998.8598154153156,79.0720878024445,0.0,3.2261833732506355
Kauṣītakyupaniṣad,Vedic,337.962962962963,187.5,49.76851851851852,3.472222222222222,231.4814814814815,11.574074074074073,19.675925925925927,123.84259259259258,3.302469135802469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.6296296296297,240.74074074074073,43.20987654320987,0.0,660.4938271604939,61.72839506172839,61.72839506172839,6.172839506172839,57.870370370370374,0.0,129.3014705882353,113.97058823529412,0.0,3.15443578886673
Kaṭhopaniṣad,Vedic,287.4589008924377,213.71535932362613,123.53217472992014,5.166744950681071,176.60873649600754,10.333489901362142,50.7280413339596,101.4560826679192,2.7494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.4395604395604,72.52747252747254,24.175824175824175,0.0,485.7142857142857,37.362637362637365,59.340659340659336,0.0,61.531235321747296,50.7280413339596,0.0,0.0,0.0,3.145348195026992
Kaṭhāraṇyaka,Vedic,356.98708270424424,201.30850528434826,67.94162053346754,6.710283509478276,156.68511994631774,5.032712632108707,35.06123133702399,148.9682939104177,2.8891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.3333333333333,116.66666666666667,15.0,0.0,691.6666666666666,65.83333333333333,95.0,5.0,23.821506458647878,0.0,599.4398340248963,30.705394190871367,4.25531914893617,3.231287391092613
Khādiragṛhyasūtra,Vedic,389.5175699821322,205.4794520547945,109.29124478856463,5.658129839189994,62.537224538415714,19.356759976176292,73.55568790946992,89.04109589041096,2.7318840579710146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6086956521739,115.94202898550725,8.695652173913043,0.0,86.95652173913044,427.536231884058,33.333333333333336,0.0,96.1882072662299,122.69207861822514,1234.144758064516,95.56451612903226,0.0,3.1956112655367686
Kirātārjunīya,Kavya,475.51385649981023,194.96718911003853,135.03986116383751,2.332013666684744,54.504040349259725,2.711643798470633,47.182602093389015,76.84798524865774,3.411126564673157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.7343532684284,167.4547983310153,9.457579972183588,0.0,287.62169680111265,6.11961057023644,17.802503477051463,0.0,249.74239383914528,0.0,0.0,0.0,0.0,3.108306345239
Kokilasaṃdeśa,Kavya,482.1120689655172,185.77586206896552,122.62931034482759,1.5086206896551724,86.20689655172414,2.586206896551724,51.939655172413794,46.76724137931035,3.719257540603248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.3967517401392,29.00232018561485,19.721577726218097,0.0,209.9767981438515,59.16473317865429,58.0046403712297,0.0,285.12931034482756,0.0,0.0,0.0,0.0,3.172477373618245
Kumārasaṃbhava,Kavya,474.8075236331741,183.51037910535038,116.16801481337103,1.5593022122600138,90.53698469934704,4.288081083715038,47.558717473930415,62.469544878666795,3.7137546468401488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.1667551779076,147.63674986723314,20.1805629314923,0.0,326.6064790228359,10.09028146574615,36.1125862984599,0.0,252.11967644479094,0.0,0.0,0.0,0.0,3.1658558126229206
Kādambarīsvīkaraṇasūtramañjarī,Kavya,631.578947368421,71.42857142857143,154.13533834586465,18.796992481203006,37.59398496240601,0.0,33.83458646616541,48.87218045112782,11.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.4210526315789,0.0,0.0,0.0,210.52631578947367,0.0,0.0,0.0,364.6616541353384,0.0,0.0,0.0,0.0,2.587298703164467
Kālikāpurāṇa,Puranic,464.4515025653555,145.3701441485463,87.71072562912289,0.7329587099926703,76.71634497923284,16.12509161983875,90.15392132909845,52.773027119472275,4.326050420168067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.2773109243698,31.932773109243694,10.08403361344538,0.0,152.94117647058826,299.15966386554624,149.57983193277312,1.680672268907563,165.1600293183484,0.0,0.0,0.0,0.0,3.048972883078568
Kāmasūtra,Shastra,451.7954413242372,156.90940821830873,98.89470622454915,2.6971283515786135,74.35612671214766,7.615421227986673,56.3223861653181,82.2888571579671,3.983485001685204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.5534209639367,6.403774856757668,26.963262554769127,0.0,167.1722278395686,268.2844624199528,3.033367037411527,0.0,203.39520863081074,0.0,11.5,100.0,200.0,3.082582596074261
Kātyāyanasmṛti,Shastra,370.81790877977227,205.07089474051827,89.96298107145353,0.9080114549137388,99.18278969057764,13.969406998672907,56.64594537961864,102.25605923028567,2.7305858310626703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.7411444141689,10.899182561307901,1.3623978201634876,0.0,108.65122615803814,286.10354223433245,1.7029972752043596,0.0,148.7043375008731,0.0,0.0,0.0,0.0,2.981805189242582
Kātyāyanaśrautasūtra,Vedic,446.04086845466156,176.64431673052363,103.60791826309068,7.423371647509579,54.757343550447,26.340996168582375,58.90804597701149,76.3888888888889,3.421599638499774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.5847266154541,72.30004518752824,5.422503389064619,0.0,430.6371441482151,27.56439222774514,59.6475372797108,3.6150022593764124,159.32311621966792,85.24904214559386,1258.8539770478828,52.63157894736842,0.0,3.167718177721124
Kāvyādarśa,Shastra,440.16136261766025,137.15822501120573,124.15956969968623,1.344688480502017,113.4020618556701,4.482294935006723,44.5988346033169,102.64455401165397,4.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.56209150326794,27.777777777777775,16.339869281045754,0.0,439.5424836601307,11.437908496732025,35.947712418300654,0.0,202.37561631555357,0.0,0.0,0.0,0.0,3.0308822530379427
Kāvyālaṃkāra,Shastra,422.13481137135705,146.43304130162704,128.19595923475774,1.4303593777936707,103.52225996781692,7.866976577865189,46.6654747005185,102.44949043447166,4.465201465201465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.33943833943835,73.26007326007327,18.315018315018317,0.0,380.9523809523809,52.5030525030525,29.304029304029303,0.0,203.46862149114966,0.0,0.0,0.0,0.0,3.0995013070002755
Kāvyālaṃkāravṛtti,Shastra,633.8028169014085,70.42253521126761,98.59154929577464,0.0,98.59154929577464,0.0,14.084507042253522,56.33802816901409,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.69014084507046,0.0,0.0,0.0,0.0,2.5097788848111025
Kāśikāvṛtti,Shastra,433.39130434782606,120.0,102.6086956521739,5.91304347826087,83.82608695652175,14.956521739130434,97.04347826086956,117.91304347826087,5.165217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.1014492753624,75.36231884057972,37.68115942028986,0.0,582.6086956521739,49.275362318840585,34.78260869565217,0.0,181.56521739130434,0.0,0.0,0.0,0.0,3.1119776012501035
Kāṭhakagṛhyasūtra,Vedic,400.46422719825233,190.33315128345166,96.2588749317313,11.605679956308029,104.58765701802294,24.84980884762425,54.34188967777171,77.82632441288912,3.159253945480631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.1262553802009,95.40889526542324,7.173601147776184,0.0,296.26972740315637,121.95121951219512,167.1449067431851,18.651362984218075,71.68214090660841,272.801747678864,419.8730904817861,47.00352526439483,5.847953216374268,3.2943902998112495
Kāṭhakasaṃhitā,Vedic,333.59901270118786,207.3327505527845,83.71471178073739,7.636139250269965,157.6592790661799,16.763511081400733,45.07121921118939,120.35275363809328,2.773189484126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.1130952380952,78.49702380952381,9.424603174603174,0.0,633.9285714285714,119.29563492063492,33.11011904761905,4.836309523809524,30.673111533912685,60.83200493649406,2158.007864908628,37.242655563266254,0.0,3.193130541621084
Kūrmapurāṇa,Puranic,455.8270676691729,161.06825505321746,113.36783517234646,0.8055853920515575,91.56820622986037,13.255541451030172,62.5671321160043,60.724050385704516,4.102379508942104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.1270081842983,106.62321915732039,13.564716580782056,0.0,334.26795998787514,128.59957562897847,27.508335859351316,0.0,145.77433844351137,0.0,22.0,96.15384615384616,0.0,3.0186534177075517
Kṛṣiparāśara,Shastra,535.5940978514108,135.1281387522651,81.02511001812063,0.5177323323841574,45.30157908361377,15.014237639140564,70.67046337043749,54.62076106652861,4.898467432950191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0613026819924,7.662835249042145,5.747126436781609,0.0,204.9808429118774,302.68199233716473,28.735632183908045,0.0,212.52912244369662,0.0,0.0,0.0,0.0,2.9570990569296423
Kṛṣṇāmṛtamahārṇava,Puranic,441.8886198547215,167.97820823244552,91.40435835351089,2.4213075060532687,100.78692493946731,12.711864406779663,53.57142857142857,86.86440677966102,3.774774774774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.29729729729735,9.00900900900901,10.81081081081081,0.0,344.14414414414415,102.70270270270271,34.23423423423423,0.0,159.5036319612591,0.0,0.0,0.0,0.0,3.0101859470824563
Lalitavistara,Kavya,451.3414200482042,162.94598759334625,96.44790390770082,1.0668141767750603,84.0807617843455,28.5669129558655,53.97289501758268,71.04192184598364,3.877788554801164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.77885548011636,93.35596508244423,39.5247332686712,0.0,403.0067895247333,14.791464597478177,31.765276430649852,0.0,269.1927772729069,0.0,0.0,0.0,0.0,3.1602702101267712
Laṅkāvatārasūtra,Kavya,508.9344804765056,131.99499963232591,110.81697183616443,0.14706963747334365,79.27053459813222,6.618133686300464,59.636737995440846,62.50459592617104,5.295821727019499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.2534818941504,38.440111420612816,30.08356545961003,0.0,384.40111420612817,53.48189415041782,35.65459610027855,0.0,332.45091550849327,0.0,0.0,0.0,0.0,3.068702008160254
Liṅgapurāṇa,Puranic,460.3405982805508,140.1500011755578,111.44287964639221,0.6974976292917656,79.47554447918871,14.968769347722162,70.20431194601838,64.28733767506014,4.646871330313706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.74920315383326,112.11765363753285,23.821506458647878,0.0,302.85746239445285,91.6512889336241,36.62696415590226,1.6216518481239166,160.11880970854003,0.0,0.0,0.0,0.0,2.9611190370244986
Madanapālanighaṇṭu,Shastra,654.7041707080505,44.45522146783058,236.5017782088587,2.4248302618816684,22.63174911089557,1.454898157129001,13.579049466537343,10.184287099903006,20.556363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.8181818181818,14.545454545454545,3.6363636363636362,0.0,236.36363636363635,330.90909090909093,18.18181818181818,0.0,269.1561590688652,0.0,0.0,0.0,0.0,2.3098851250443064
Mahābhārata,Epic,399.9905914083878,189.08742759522497,106.85807923602236,1.3694727791150174,109.51687753237034,8.5139042431877,66.74873049350677,67.95790874885768,3.2596855117000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9861138626406,132.1486655210066,33.33778697172554,0.0,386.2686649681411,43.736264748837826,47.60632293792703,0.046072121298680956,116.57767707100089,0.0,2223.9042815512216,94.59762385115444,0.0,3.1441361430426165
Mahācīnatantra,Shastra,388.27838827838826,164.83516483516485,122.7106227106227,1.8315018315018314,177.65567765567766,3.663003663003663,56.776556776556774,47.61904761904761,4.177777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.11111111111114,111.1111111111111,44.44444444444444,0.0,288.88888888888886,33.333333333333336,155.55555555555557,0.0,159.34065934065933,0.0,0.0,0.0,0.0,3.095618705109481
Maitrāyaṇīsaṃhitā,Vedic,367.9541108986616,199.75525812619503,96.84130019120458,12.405353728489484,155.62523900573612,13.736137667304014,39.64818355640536,80.93307839388144,3.105903974270618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.9420323148787,132.24596064017152,7.121525384792098,0.0,502.0292518569569,93.19243433647294,144.95750057431655,12.941266559460908,32.2753346080306,328.8413001912046,2383.3479262672813,57.184750733137825,0.0,3.284989639512108
Manusmṛti,Shastra,407.5411577270313,173.6590546999469,102.5756771109931,0.929368029739777,84.9442379182156,15.932023366967606,50.982474774296335,92.24641529474243,3.426605504587156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6666666666666,31.804281345565748,6.116207951070336,0.0,229.96941896024464,282.26299694189606,9.480122324159021,0.0,111.52416356877323,0.0,1148.3812202509737,67.07053223712678,3.4602076124567476,3.0663144946956256
Matsyapurāṇa,Puranic,448.38084694159977,162.82704612428975,102.30214421777569,0.7733511339769785,94.28371403917227,14.72623369857215,63.98463066377949,64.14744142882728,3.961053894610539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.7689231076892,139.33606639336065,29.147085291470855,0.0,356.3143685631437,71.54284571542846,47.345265473452656,0.0,156.9577180443171,0.0,4.3076923076923075,76.92307692307693,0.0,3.0997186908226437
Maṇimāhātmya,Puranic,434.8302300109529,139.10186199342826,197.15224534501644,0.0,101.86199342825849,4.381161007667032,49.28806133625411,38.33515881708652,5.275590551181103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.5748031496063,39.37007874015748,0.0,0.0,299.21259842519686,94.48818897637796,39.37007874015748,0.0,291.3472070098576,0.0,0.0,0.0,0.0,2.767347338705377
Meghadūta,Kavya,482.7586206896552,181.2555260831123,138.22575891541408,1.1788977306218684,84.29118773946361,4.12614205717654,44.20866489832007,44.79811376363101,3.8910569105691057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.4390243902439,29.26829268292683,56.91056910569105,0.0,195.1219512195122,65.04065040650407,30.89430894308943,0.0,286.7668729737695,0.0,0.0,0.0,0.0,3.1078400815481286
Mugdhāvabodhinī,Shastra,485.016243452894,167.63906384671483,103.36140025193927,1.3259961546111516,78.06802360273154,13.326261353842074,60.29967513094212,62.354969170589406,3.9754795333201502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.8910421198339,81.66897369982203,7.1188451651176585,0.0,266.75894799288113,105.20071188451652,1.9774569903104606,0.0,225.41934628389578,0.0,0.0,0.0,0.0,2.9045246021244604
Mukundamālā,Kavya,562.1562156215622,136.41364136413642,113.31133113311331,0.0,77.00770077007701,8.8008800880088,27.502750275027502,59.4059405940594,5.516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.4516129032257,48.387096774193544,8.064516129032258,0.0,250.0,24.193548387096772,258.06451612903226,0.0,305.8305830583059,0.0,0.0,0.0,0.0,3.0720826342515704
Muṇḍakopaniṣad,Vedic,362.6459143968871,182.10116731517508,105.05836575875486,0.7782101167315175,166.53696498054475,10.894941634241244,49.80544747081712,77.82101167315176,3.482905982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8290598290598,367.52136752136755,0.0,0.0,461.53846153846155,25.64102564102564,21.367521367521366,0.0,81.71206225680935,49.80544747081712,627.8618784530387,69.45540647198106,0.0,3.086035371955904
Mānavagṛhyasūtra,Vedic,408.3197184868669,204.97675003141887,89.48096016086465,8.294583385698127,96.39311298227976,21.867538016840516,57.55938167651125,70.25260776674625,2.8988350705088903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.770079705702,82.15818516247701,10.423053341508277,0.0,336.6033108522379,131.82096873083998,153.28019619865114,7.970570202329859,70.7553097901219,291.6928490637175,382.83183568677794,62.90115532734275,5.235602094240838,3.318293151739791
Mānavaśrautasūtra,Vedic,393.1203931203931,247.33824733824733,90.9090909090909,13.923013923013924,76.98607698607698,15.56101556101556,54.873054873054876,85.995085995086,2.2682119205298013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.4966887417219,39.735099337748345,13.245033112582782,0.0,476.8211920529801,99.33774834437085,62.913907284768214,6.622516556291391,58.96805896805897,0.0,0.0,0.0,0.0,3.2726956580007993
Mātṛkābhedatantra,Shastra,487.88574343279777,156.21015047181842,99.08186687069626,0.2550369803621525,68.7324662076001,13.134404488650855,71.920428462127,57.00076511094108,4.197551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5918367346939,65.3061224489796,19.591836734693878,0.0,203.26530612244898,382.0408163265306,72.65306122448979,0.0,187.83473603672533,0.0,0.0,0.0,0.0,2.8859821645430817
Mīmāṃsāsūtrabhāṣya,Shastra,349.6010969832959,175.01869857890802,65.25804038893045,0.7479431563201197,99.72575417601595,6.357516828721017,71.9272001994515,183.99401645474944,2.9401709401709404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.3618233618234,25.64102564102564,37.03703703703704,0.0,445.51282051282055,95.44159544159544,11.039886039886039,0.3561253561253561,126.02842183994018,0.0,0.0,0.0,0.0,3.1547549996701973
Mūlamadhyamakārikāḥ,Shastra,280.89201160837024,196.57858561173055,78.35649915992057,0.15274171376202839,115.62547731785551,8.095310829387506,70.4139300442951,163.28089201160836,2.415695415695416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.924630924631,9.324009324009324,60.60606060606061,0.0,489.51048951048955,120.43512043512044,6.993006993006993,0.0,72.39957232320145,0.0,0.0,0.0,0.0,3.1145643880740126
